sample	seg_order	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
I-H-116990-T1-1-D1-1	2026	22	45333119	45520414	0.541693853	0.000321303	-0.554593661	2.241117191	1	1	0.81565592	2	1	0.18434408	0.054794045	0.054252259	0.704066144	0.913856314	0	1	0.40782796	2	1	0.59217204	0.027397022	0.027126129	0.352033072	0.456928157	1	1	0.90782796	3	1	0.09217204	0.027397022	0.027126129	0.852033072	0.956928157	2	1	0.309905182	2	2	0.690094818	0.077921805	0.076850522	0.157139524	0.452814707	2	0	0.154952591	2	2	0.845047409	0.038960903	0.038425261	0.078569762	0.226407354	2	1	0.654952591	2	3	0.345047409	0.038960903	0.038425261	0.578569762	0.726407354
I-H-116990-T1-1-D1-1	2027	22	45521739	45631436	0.806545651	0.005196658	-0.461113921	2.3929021	2	0	0.530301189	2	1	0.469698811	0.14775258	0.147437893	0.201814533	0.780038738	2	0	0.765150594	2	2	0.234849406	0.07387629	0.073718946	0.600907267	0.890019369	1	0	0.770156612	1	1	0.229843388	0.074359628	0.074201255	0.604838718	0.895842344	1	0	0.885078306	1	2	0.114921694	0.037179814	0.037100627	0.802419359	0.947921172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2028	22	45638165	48941866	0.530299842	2.32E-29	-0.562653551	2.228484916	1	1	0.869282869	2	1	0.130717131	0.01222998	0.01186561	0.843187326	0.891730863	0	1	0.434641435	2	1	0.565358565	0.00611499	0.006208348	0.422520134	0.447965778	1	1	0.934641435	3	1	0.065358565	0.00611499	0.006208348	0.922520134	0.947965778	2	1	0.23005389	2	2	0.76994611	0.019064218	0.019383048	0.187464877	0.266975928	2	0	0.115026945	2	2	0.884973055	0.009532109	0.009691524	0.093732439	0.133487964	2	1	0.615026945	2	3	0.384973055	0.009532109	0.009691524	0.593732439	0.633487964
I-H-116990-T1-1-D1-1	2029	22	48952330	49156576	0.894694021	0.006198474	-0.517816429	2.299662399	2	0	0.776219863	2	1	0.223780137	0.087424837	0.084745224	0.583637583	0.913465726	2	0	0.888109932	2	2	0.111890068	0.043712419	0.042372612	0.791818791	0.956732863	3	0	0.658519312	3	1	0.341480688	0.130851266	0.126840612	0.370275879	0.863939139	3	0	0.829259656	3	2	0.170740344	0.065425633	0.063420306	0.685137939	0.931969569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2030	22	49183488	49999701	0.527417591	3.86E-12	-0.479351118	2.362512762	1	1	0.882438643	2	1	0.117561357	0.017743085	0.017480568	0.847084741	0.913193057	0	1	0.441219321	2	1	0.558780679	0.008871543	0.008740284	0.423542371	0.456596529	1	1	0.941219321	3	1	0.058780679	0.008871543	0.008740284	0.923542371	0.956596529	2	1	0.209307793	2	2	0.790692207	0.028305252	0.027996024	0.153162159	0.263493423	2	0	0.104653897	2	2	0.895346103	0.014152626	0.013998012	0.07658108	0.131746712	2	1	0.604653897	2	3	0.395346103	0.014152626	0.013998012	0.57658108	0.631746712
I-H-116990-T1-1-D1-1	2031	X	1455800	2130845	0.562489719	2.99E-12	-0.776962511	1.917226139	1	0	0.225116238	1	1	0.774883762	0.028021376	0.027144327	0.168866395	0.274675371	1	0	0.612558119	1	2	0.387441881	0.014010688	0.013572164	0.584433197	0.637337686	1	1	0.710576928	2	1	0.289423072	0.046324498	0.044779422	0.621589232	0.797292358	0	1	0.355288464	2	1	0.644711536	0.023162249	0.022389711	0.310794616	0.398646179	1	1	0.855288464	3	1	0.144711536	0.023162249	0.022389711	0.810794616	0.898646179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2032	X	2137549	2186431	0.899507994	0.14905595	-0.704644222	2.017134982	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2033	X	2202787	3176513	0.525661007	4.25E-06	-0.733580664	1.976556823	1	0	0.098919242	1	1	0.901080758	0.020307933	0.020325596	0.057464406	0.139859704	1	0	0.549459621	1	2	0.450540379	0.010153966	0.010162798	0.528732203	0.569929852	1	1	0.890378001	2	1	0.109621999	0.024940812	0.025007329	0.837646631	0.939032477	0	1	0.445189001	2	1	0.554810999	0.012470406	0.012503664	0.418823316	0.469516238	1	1	0.945189001	3	1	0.054810999	0.012470406	0.012503664	0.918823316	0.969516238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2034	X	3180815	3241317	0.896186001	0.0546874	-0.672024263	2.063865195	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2035	X	3244337	5740117	0.515695762	1.60E-06	-0.660695114	2.080343727	1	1	0.934328493	2	1	0.065671507	0.014076278	0.014581905	0.904559535	0.961695469	0	1	0.467164247	2	1	0.532835753	0.007038139	0.007290952	0.452279767	0.480847735	1	1	0.967164247	3	1	0.032835753	0.007038139	0.007290952	0.952279767	0.980847735	2	1	0.122546117	2	2	0.877453883	0.024667936	0.025555158	0.073232709	0.172540442	2	0	0.061273059	2	2	0.938726941	0.012333968	0.012777579	0.036616354	0.086270221	2	1	0.561273059	2	3	0.438726941	0.012333968	0.012777579	0.536616354	0.586270221
I-H-116990-T1-1-D1-1	2036	X	5740202	6139697	0.797502266	0.03984032	-0.528941928	2.281794144	2	0	0.50199699	2	1	0.49800301	0.197091412	0.204741818	0.012716145	0.809169875	2	0	0.750998495	2	2	0.249001505	0.098545706	0.102370909	0.506358073	0.904584938	1	0	0.755911923	1	1	0.244088077	0.099190444	0.103040673	0.509670934	0.910503208	1	0	0.877955961	1	2	0.122044039	0.049595222	0.051520337	0.754835467	0.955251604	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2037	X	6145855	12547490	0.527456884	1.29E-16	-0.586082325	2.19216317	1	1	0.882260375	2	1	0.117739625	0.014934228	0.015082312	0.852651591	0.911183442	0	1	0.441130187	2	1	0.558869813	0.007467114	0.007541156	0.426325795	0.455591721	1	1	0.941130187	3	1	0.058869813	0.007467114	0.007541156	0.926325795	0.955591721	2	1	0.20959214	2	2	0.79040786	0.023816911	0.024053515	0.162057836	0.255339658	2	0	0.10479607	2	2	0.89520393	0.011908456	0.012026757	0.081028918	0.127669829	2	1	0.60479607	2	3	0.39520393	0.011908456	0.011528234	0.582495895	0.627085194
I-H-116990-T1-1-D1-1	2038	X	12550228	12632568	0.948251748	0.402416313	-0.600667037	2.169848499	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2039	X	12639172	14333038	0.522325013	1.10E-05	-0.612172136	2.152404126	1	1	0.905295186	2	1	0.094704814	0.02238589	0.022290461	0.862906659	0.949097713	0	1	0.452647593	2	1	0.547352407	0.011192945	0.011145231	0.431453329	0.474548856	1	1	0.952647593	3	1	0.047352407	0.011192945	0.011145231	0.931453329	0.974548856	2	1	0.172092363	2	2	0.827907637	0.037200405	0.037122598	0.096116181	0.23945529	2	0	0.086046182	2	2	0.913953818	0.018600202	0.018561299	0.04805809	0.119727645	2	1	0.586046182	2	3	0.413953818	0.018600202	0.018561299	0.54805809	0.619727645
I-H-116990-T1-1-D1-1	2040	X	14334250	15016608	0.745895564	1.87E-05	-0.723545424	1.990537354	1	0	0.668013921	1	1	0.331986079	0.09088906	0.089189703	0.472813728	0.817444638	1	0	0.83400696	1	2	0.16599304	0.04544453	0.046201885	0.727693528	0.90522816	2	0	0.32734366	2	1	0.67265634	0.180596563	0.183606289	-0.095145918	0.610376709	2	0	0.66367183	2	2	0.33632817	0.090298281	0.091803145	0.452427041	0.805188354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2041	X	15016637	15590807	0.551889545	4.87E-05	-0.527119316	2.284711945	1	1	0.765356987	2	1	0.234643013	0.063074124	0.062314247	0.629281943	0.874141171	0	1	0.382678493	2	1	0.617321507	0.031537062	0.031157124	0.314640972	0.437070585	1	1	0.882678493	3	1	0.117321507	0.031537062	0.031157124	0.814640972	0.937070585	2	1	0.378563209	2	2	0.621436791	0.082603768	0.081463364	0.219351803	0.538307294	2	0	0.189281604	2	2	0.810718396	0.041301884	0.042559515	0.102136506	0.265835966	2	1	0.689281604	2	3	0.310718396	0.041301884	0.042559515	0.602136506	0.765835966
I-H-116990-T1-1-D1-1	2042	X	15600215	15701745	1	1	-0.468161248	1000.01	1001	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2043	X	15705768	17746244	0.525226028	5.21E-06	-0.63872144	2.112676247	1	1	0.892334934	2	1	0.107665066	0.024659493	0.024241392	0.845088235	0.938997592	0	1	0.446167467	2	1	0.553832533	0.012329746	0.012120696	0.422544117	0.469498796	1	1	0.946167467	3	1	0.053832533	0.012329746	0.012120696	0.922544117	0.969498796	2	1	0.193380795	2	2	0.806619205	0.040036188	0.039448193	0.113024923	0.265985588	2	0	0.096690397	2	2	0.903309603	0.020018094	0.019724096	0.056512462	0.132992794	2	1	0.596690397	2	3	0.403309603	0.020018094	0.019724096	0.556512462	0.632992794
I-H-116990-T1-1-D1-1	2044	X	17754939	22038825	0.626150636	0.001718838	-0.668165849	2.069462831	1	1	0.316236929	2	1	0.683763071	0.08972973	0.087689515	0.126831658	0.469508409	0	1	0.158118464	2	1	0.841881536	0.044864865	0.043844757	0.063415829	0.234754204	1	1	0.658118464	3	1	0.341881536	0.044864865	0.043844757	0.563415829	0.734754204	1	0	0.408247432	1	1	0.591752568	0.031964364	0.03104375	0.347806029	0.468845735	1	0	0.704123716	1	2	0.295876284	0.015982182	0.015660489	0.673134728	0.735432808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2045	X	22040422	22395373	0.507285168	1	-0.660596026	2.080488424	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2046	X	22396227	22585173	0.752782953	0.081132634	-0.688961576	2.039469536	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2047	X	22594024	23114661	0.5340137	0.002611026	-0.698326162	2.026103701	1	1	0.852091351	2	1	0.147908649	0.052186747	0.052253167	0.748009227	0.947945152	0	1	0.426045676	2	1	0.573954324	0.026093373	0.026126583	0.374004613	0.473972576	1	1	0.926045676	3	1	0.073954324	0.026093373	0.026126583	0.874004613	0.973972576	1	0	0.129066734	1	1	0.870933266	0.039732151	0.039993551	0.048681312	0.201396894	1	0	0.564533367	1	2	0.435466633	0.019866075	0.019996776	0.524340656	0.600698447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2048	X	23115406	23224694	0.998360656	1	-0.487460274	14.10810537	14	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2049	X	23230309	23596483	0.535624652	0.002717735	-0.895322926	1.764139044	1	0	0.134773008	1	1	0.865226992	0.041185521	0.041759998	0.051177485	0.210073707	1	0	0.567386504	1	2	0.432613496	0.020592761	0.020879999	0.525588743	0.605036853	0	0	0.997979133	1	0	0.002020867	0.000712424	0.000722861	0.996549011	0.999291415	0	0	0.998989567	2	0	0.001010433	0.000356212	0.00036143	0.998274505	0.999645708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2050	X	23605025	23798838	0.8387515	0.039025038	-0.697223524	2.027672964	2	0	0.6261426	2	1	0.3738574	0.201898216	0.205875704	0.13688475	0.923590337	2	0	0.8130713	2	2	0.1869287	0.100949108	0.102937852	0.568442375	0.961795169	1	0	0.818390841	1	1	0.181609159	0.10160957	0.103611326	0.572161424	0.968087739	1	0	0.90919542	1	2	0.09080458	0.050804785	0.051805663	0.786080712	0.984043869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2051	X	23800227	23989249	0.508767271	1	-0.658821732	2.083081098	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2052	X	23990261	24450069	0.703418444	0.266401297	-0.63679621	2.115532603	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2053	X	24479542	27615100	0.513098483	5.21E-05	-0.672787928	2.062759075	1	1	0.945487926	2	1	0.054512074	0.013793968	0.013273299	0.920580186	0.971966006	0	1	0.472743963	2	1	0.527256037	0.006896984	0.006636649	0.460290093	0.485983003	1	1	0.972743963	3	1	0.027256037	0.006896984	0.006636649	0.960290093	0.985983003	2	1	0.10278529	2	2	0.89721471	0.024681184	0.0237851	0.053906918	0.146296071	2	0	0.051392645	2	2	0.948607355	0.012340592	0.01189255	0.026953459	0.073148035	2	1	0.551392645	2	3	0.448607355	0.012340592	0.01189255	0.526953459	0.573148035
I-H-116990-T1-1-D1-1	2054	X	27618491	28022444	0.886485798	0.00752989	-0.570385334	2.216433024	2	0	0.755385342	2	1	0.244614658	0.09533429	0.092742594	0.545347743	0.911424178	2	0	0.877692671	2	2	0.122307329	0.047667145	0.046371297	0.772673872	0.955712089	1	0	0.883434999	1	1	0.116565001	0.047979009	0.046674683	0.777729111	0.961964861	1	0	0.941717499	1	2	0.058282501	0.023989504	0.023337341	0.888864555	0.98098243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2055	X	28033828	31949147	0.527148925	1.20E-10	-0.621166219	2.138863584	1	1	0.883656772	2	1	0.116343228	0.018954032	0.019327262	0.841943807	0.92094374	0	1	0.441828386	2	1	0.558171614	0.009477016	0.009663631	0.420971903	0.46047187	1	1	0.941828386	3	1	0.058171614	0.009477016	0.009663631	0.920971903	0.96047187	2	1	0.207362409	2	2	0.792637591	0.030302255	0.030780687	0.145051352	0.271320363	2	0	0.103681205	2	2	0.896318795	0.015151127	0.015390343	0.072525676	0.135660182	2	1	0.603681205	2	3	0.396318795	0.015151127	0.015390343	0.572525676	0.635660182
I-H-116990-T1-1-D1-1	2056	X	31974014	32050015	0.936523438	0.375956801	-0.274669151	2.726651391	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2057	X	32062831	32318971	0.539086981	0.001106453	-0.528108272	2.283128279	1	1	0.828159315	2	1	0.171840685	0.056070027	0.055303982	0.710143744	0.92337163	0	1	0.414079658	2	1	0.585920342	0.028035013	0.027651991	0.355071872	0.461685815	1	1	0.914079658	3	1	0.085920342	0.028035013	0.027651991	0.855071872	0.961685815	2	1	0.29193354	2	2	0.70806646	0.081427845	0.079801279	0.140514063	0.447793837	2	0	0.14596677	2	2	0.85403323	0.040713923	0.041030052	0.064741876	0.224425051	2	1	0.64596677	2	3	0.35403323	0.040713923	0.041030052	0.564741876	0.724425051
I-H-116990-T1-1-D1-1	2058	X	32320723	32434506	0.856253263	0.014320248	-0.472143882	2.374476565	2	0	0.675202535	2	1	0.324797465	0.14029377	0.136781052	0.383262719	0.913905734	2	0	0.837601268	2	2	0.162398732	0.070146885	0.068390526	0.691631359	0.956952867	3	0	0.507323774	3	1	0.492676226	0.209981718	0.204724132	0.070369062	0.864597712	3	0	0.753661887	3	2	0.246338113	0.104990859	0.102362066	0.535184531	0.932298856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2059	X	32454346	33610133	0.53829536	9.26E-07	-0.62481617	2.133392638	1	1	0.831928234	2	1	0.168071766	0.036635064	0.035713633	0.75707296	0.898156661	0	1	0.415964117	2	1	0.584035883	0.018317532	0.017856816	0.37853648	0.449078331	1	1	0.915964117	3	1	0.084035883	0.018317532	0.017856816	0.87853648	0.949078331	1	0	0.144157873	1	1	0.855842127	0.026949591	0.026216778	0.09239795	0.195503298	1	0	0.572078936	1	2	0.427921064	0.013474795	0.013108389	0.546198975	0.597751649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2060	X	33615383	34015723	0.829189591	0.008927972	-0.813310038	1.8688712	1	0	0.804461187	1	1	0.195538813	0.084317766	0.091244658	0.594625964	0.934257679	1	0	0.902230593	1	2	0.097769407	0.042158883	0.045622329	0.797312982	0.96712884	2	0	0.598464379	2	1	0.401535621	0.167539401	0.181303136	0.18152179	0.856370009	2	0	0.799232189	2	2	0.200767811	0.083769701	0.090651568	0.590760895	0.928185004	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2061	X	34016064	34514327	0.523699385	0.003381067	-0.754879081	1.947205336	1	0	0.091699688	1	1	0.908300312	0.029614397	0.028598028	0.03407996	0.146647564	1	0	0.545849844	1	2	0.454150156	0.014807198	0.014299014	0.51703998	0.573323782	1	1	0.899174872	2	1	0.100825128	0.035803542	0.034640337	0.828089536	0.964592075	0	1	0.449587436	2	1	0.550412564	0.017901771	0.017320168	0.414044768	0.482296037	1	1	0.949587436	3	1	0.050412564	0.017901771	0.017320168	0.914044768	0.982296037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2062	X	34516724	35031342	0.859991061	0.005449824	-0.697144291	2.027785775	2	0	0.685421345	2	1	0.314578655	0.124659555	0.129735758	0.395461099	0.894874968	2	0	0.842710672	2	2	0.157289328	0.062329778	0.064867879	0.69773055	0.947437484	1	0	0.848224129	1	1	0.151775871	0.062737572	0.065292279	0.70229547	0.953636119	1	0	0.924112065	1	2	0.075887935	0.031368786	0.032646139	0.851147735	0.976818059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2063	X	35031351	35633202	0.528630436	0.003308592	-0.726928429	1.985813472	1	0	0.109745983	1	1	0.890254017	0.035007098	0.036169245	0.036716462	0.176211995	1	0	0.554872992	1	2	0.445127008	0.017503549	0.018084622	0.518358231	0.588105998	1	1	0.876922331	2	1	0.123077669	0.044032637	0.045556188	0.784296112	0.96167564	0	1	0.438461166	2	1	0.561538834	0.022016318	0.022778094	0.392148056	0.48083782	1	1	0.938461166	3	1	0.061538834	0.022016318	0.022778094	0.892148056	0.98083782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2064	X	35646444	36346926	0.718455842	0.093756532	-0.688202811	2.040556305	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2065	X	36410543	43051345	0.547810837	1.81E-25	-0.635055515	2.118118459	1	1	0.785750884	2	1	0.214249116	0.022315433	0.021792757	0.737963508	0.827028712	0	1	0.392875442	2	1	0.607124558	0.011157717	0.010896378	0.368981754	0.413514356	1	1	0.892875442	3	1	0.107124558	0.011157717	0.010896378	0.868981754	0.913514356	1	0	0.176851428	1	1	0.823148572	0.015204448	0.015413842	0.14758976	0.207478686	1	0	0.588425714	1	2	0.411574286	0.007602224	0.007706921	0.57379488	0.603739343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2066	X	43063309	43545027	0.805539576	0.006561819	-0.656623219	2.086298084	2	0	0.527183767	2	1	0.472816233	0.149914165	0.145956008	0.20152849	0.774131845	2	0	0.763591884	2	2	0.236408116	0.074957083	0.072978004	0.600764245	0.887065923	1	0	0.768587704	1	1	0.231412296	0.075447491	0.073455465	0.604694761	0.892869575	1	0	0.884293852	1	2	0.115706148	0.037723746	0.036727732	0.80234738	0.946434787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2067	X	43548362	44640235	0.5125668	0.244419541	-0.659363467	2.082289154	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2068	X	44693265	45063763	0.941176471	0.386913165	-0.624250235	2.134240017	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2069	X	45069612	53667634	0.54739764	5.63E-21	-0.805528585	1.879121016	1	0	0.175455361	1	1	0.824544639	0.016762158	0.016687484	0.143142003	0.2093994	1	0	0.58772768	1	2	0.41227232	0.008381079	0.008343742	0.571571002	0.6046997	1	1	0.787796399	2	1	0.212203601	0.024519897	0.024485762	0.735960278	0.833189347	0	1	0.3938982	2	1	0.6061018	0.012259948	0.012079426	0.368863597	0.417485918	1	1	0.8938982	3	1	0.1061018	0.012259948	0.012079426	0.868863597	0.917485918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2070	X	53667875	55068858	0.656816532	1.23E-07	-0.86592569	1.800997236	1	0	0.483794151	1	1	0.516205849	0.064277215	0.062757876	0.341420866	0.595983187	1	0	0.741897075	1	2	0.258102925	0.032138608	0.031378938	0.670710433	0.797991594	1	1	0.074069626	2	1	0.925930374	0.236538466	0.235680231	-0.447524572	0.483994043	0	1	0.037034813	2	1	0.962965187	0.118269233	0.117840116	-0.223762286	0.241997021	1	1	0.537034813	3	1	0.462965187	0.118269233	0.117840116	0.276237714	0.741997021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2071	X	55073606	62405748	0.514259628	2.70E-08	-1.352332612	1.278013767	1	0	0.056187359	1	1	0.943812641	0.009774589	0.009706123	0.03761367	0.07526038	1	0	0.528093679	1	2	0.471906321	0.004887294	0.004853061	0.518806835	0.53763019	0	0	0.999226678	1	0	0.000773322	0.000142429	0.000141511	0.998942523	0.999492056	0	0	0.999613339	2	0	0.000386661	7.12E-05	7.08E-05	0.999471262	0.999746028	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	2072	X	62410594	67091368	0.601579875	9.52E-13	-1.220457628	1.402862587	1	0	0.34215841	1	1	0.65784159	0.038201056	0.039937305	0.262175492	0.421274324	1	0	0.671079205	1	2	0.328920795	0.019100528	0.019968653	0.631087746	0.710637162	0	0	0.993283816	1	0	0.006716184	0.001132945	0.001193638	0.990601051	0.995396338	0	0	0.996641908	2	0	0.003358092	0.000566472	0.000596819	0.995300526	0.997698169	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
